"cpc_subclass","year","appearance_count","appearance_count_log","alt_count","alt_log","group_count","group_log","yearly_degree","cumulative_degree","yearly_degree_log","cumulative_degree_log","degree","closeness","betweenness","eigenvector","degree_log","closeness_log","betweenness_log","eigenvector_log","funded_count","funded_log","log_economic_output","section","class","closeness_sqrt","eigenvector_sqrt","alt_sqrt"
"A46D",2022,129,4.86753445045558,1,0.693147180559945,44,3.80666248977032,33,337,3.52636052461616,5.82304589548302,66,0.502008032128514,12.0456528369116,0.0106626583685968,4.20469261939097,0.406802900949824,2.56845496232779,0.0106062131100184,2,1.09861228866811,15.7842601750263,"A","A46",0.70852525158142,0.103260148985932,1
"A47B",2022,2203,7.6980291702728,8,2.19722457733622,829,6.72142570079064,170,2253,5.14166355650266,7.72046169459972,340,0.574977000919963,728.963487298318,0.0509980602134268,5.83188247728352,0.454240669580478,6.59299451549196,0.0497402462350964,18,2.94443897916644,15.6879401562877,"A","A47",0.758272379109224,0.225827501012226,2.82842712474619
"A47C",2022,2598,7.86288203464149,8,2.19722457733622,521,6.25766758788264,153,2019,5.03695260241363,7.61085279039525,306,0.566123188405797,329.451319079304,0.0492182551537693,5.7268477475872,0.44860325884625,5.80045935367519,0.0480453679764215,30,3.43398720448515,15.7842601750263,"A","A47",0.752411581786057,0.221851876606373,2.82842712474619
"A47D",2022,367,5.90808293816893,8,2.19722457733622,73,4.30406509320417,43,509,3.78418963391826,6.23441072571837,86,0.502411575562701,10.188066177484,0.0140094834723347,4.46590811865458,0.407071534156438,2.4148476903637,0.013912257662076,5,1.79175946922805,15.753385347087,"A","A47",0.708809971404678,0.118361663862649,2.82842712474619
"A47F",2022,744,6.61338421837956,8,2.19722457733622,208,5.34233425196481,120,1724,4.79579054559674,7.45298232946546,240,0.547765118317266,238.944058330915,0.0384061999939346,5.48479693349065,0.43681203130183,5.48040580588438,0.0376870376682139,2,1.09861228866811,15.3659325523347,"A","A47",0.740111558021671,0.195974998389934,2.82842712474619
"A47G",2022,1370,7.22329567956231,8,2.19722457733622,554,6.31896811374643,198,2659,5.29330482472449,7.88608140177575,396,0.590179414542021,1000.43607780529,0.0568421145803528,5.98393628068719,0.463846849200866,6.90919032661385,0.0552853244731588,34,3.55534806148941,15.6086036590053,"A","A47",0.768231354828753,0.238415843811507,2.82842712474619
"A47H",2022,114,4.74493212836325,8,2.19722457733622,84,4.44265125649032,30,292,3.43398720448515,5.68017260901707,60,0.498802873104549,3.26765808450658,0.0108421541568356,4.11087386417331,0.40466670487214,1.45106521882146,0.0107837994185925,2,1.09861228866811,15.6347654232458,"A","A47",0.706259777351471,0.104125665216773,2.82842712474619
"A47J",2022,2765,7.9251575122247,8,2.19722457733622,552,6.31535800152233,191,2149,5.25749537202778,7.67322312112171,382,0.586854460093897,1811.76561995453,0.0535339313950094,5.94803498918065,0.461753729773594,7.50260892493201,0.0521501619968818,34,3.55534806148941,15.2418690074047,"A","A47",0.766064266294869,0.231374007604591,2.82842712474619
"A47K",2022,847,6.7428806357919,8,2.19722457733622,237,5.47227067367148,139,1636,4.9416424226093,7.40062057737113,278,0.558534405719392,218.211853045048,0.0441331978445196,5.63121178182137,0.443745896157,5.39003862772253,0.0431870654645427,12,2.56494935746154,15.6302262655231,"A","A47",0.747351594444939,0.210079027617037,2.82842712474619
"A47L",2022,5084,8.53405030848266,8,2.19722457733622,588,6.37842618365159,188,2538,5.24174701505964,7.83952558170468,376,0.58411214953271,711.806628194583,0.0570291677947006,5.93224518744801,0.460024092358599,6.56921017492732,0.0554623013935566,24,3.2188758248682,15.2794137861242,"A","A47",0.764272300644679,0.238807805137731,2.82842712474619
"A61B",2022,71788,11.1814865399569,12,2.56494935746154,3181,8.06526520889773,356,5084,5.87773578177964,8.53405030848266,712,0.695991091314031,7347.94188582248,0.0905702610398556,6.5694814204143,0.528267284592962,8.9023116207309,0.0867007346985099,6742,8.81626020873458,15.7842601750263,"A","A61",0.8342608053325,0.30094893427267,3.46410161513775
"A61C",2022,2714,7.90654723236804,12,2.56494935746154,383,5.95064255258773,145,1973,4.98360662170834,7.58781721999343,290,0.560035842293907,219.300100455278,0.0477764358081603,5.67332326717149,0.444708796826933,5.39499070980129,0.0466702385313851,88,4.48863636973214,15.7842602750263,"A","A61",0.748355425111562,0.218578214395123,3.46410161513775
"A61D",2022,111,4.71849887129509,12,2.56494935746154,37,3.63758615972639,35,509,3.58351893845611,6.23441072571837,70,0.502411575562701,24.3203106229804,0.0118281461764478,4.26267987704132,0.407071534156438,3.23160686509094,0.0117587404137209,65,4.18965474202643,15.7842601750263,"A","A61",0.708809971404678,0.108757281027285,3.46410161513775
"A61F",2022,12296,9.41711060917245,12,2.56494935746154,2978,7.99934295271328,255,3722,5.54517744447956,8.22228507387272,510,0.623130608175474,1501.78808079555,0.0716017260494788,6.2363695902037,0.48435675860055,7.31507738233721,0.0691544694088175,1409,7.25134498337221,15.7842601750263,"A","A61",0.789386222438341,0.267584988460636,3.46410161513775
"A61G",2022,2465,7.81035268372429,12,2.56494935746154,446,6.10255859461357,160,1972,5.08140436498446,7.58731050602262,320,0.569735642661805,347.362252801092,0.0509831277185381,5.77144112313002,0.450907224712446,5.85324289468011,0.0497260382155624,112,4.72738781871234,15.719857844811,"A","A61",0.75480834829896,0.225794436863573,3.46410161513775
"A61H",2022,2016,7.60936653795421,12,2.56494935746154,492,6.20050917404269,139,1654,4.9416424226093,7.41155628781116,278,0.557040998217469,235.174492260497,0.0460726051073913,5.63121178182137,0.442787224051415,5.46457090580848,0.045042775382377,244,5.50125821054473,15.7842601750263,"A","A61",0.746351792533165,0.214645300687882,3.46410161513775
"A61J",2022,1573,7.36137542897735,12,2.56494935746154,213,5.36597601502185,161,1839,5.08759633523238,7.51752085060303,322,0.569735642661805,415.427644911466,0.0496193782736038,5.77765232322266,0.450907224712446,6.03171272481437,0.048427601569273,118,4.77912349311153,15.7113136421568,"A","A61",0.75480834829896,0.22275407577327,3.46410161513775
"A61K",2022,59480,10.9934122128067,12,2.56494935746154,2305,7.743269700829,232,3735,5.4510384535657,8.22577079934873,464,0.6103515625,1689.1239165404,0.0598737802964011,6.14203740558736,0.476452516960146,7.43255712862578,0.0581498258418878,24119,10.0907966508411,15.7140782556794,"A","A61",0.78125,0.244691193745098,3.46410161513775
"A61L",2022,6928,8.84347078162738,12,2.56494935746154,597,6.39359075395063,284,4085,5.65248918026865,8.31532177537757,568,0.643666323377961,2287.28543557795,0.0753834992299689,6.34388043412633,0.496929309718429,7.73555809803068,0.0726773414315427,2254,7.72090525193678,15.7842602750263,"A","A61",0.8022881797571,0.274560556580819,3.46410161513775
"A61M",2022,20353,9.92103273175188,12,2.56494935746154,1947,7.57455848420248,273,3758,5.61312810638807,8.23190824356418,546,0.635808748728383,1793.05063240222,0.076482428685554,6.30444880242198,0.492137329591745,7.49223126541012,0.0736987150560452,1311,7.17930796950403,15.7842601750263,"A","A61",0.797376165136871,0.276554567283844,3.46410161513775
"A61N",2022,8925,9.09672364518921,12,2.56494935746154,455,6.12249280951439,187,2494,5.23644196282995,7.82204400818562,374,0.583022388059702,572.502282022812,0.0573310375633931,5.92692602597041,0.459335923603479,6.35176191567713,0.055747843819089,2096,7.64826303090192,15.7842601750263,"A","A61",0.763559027226908,0.239439005935526,3.46410161513775
"A61P",2022,29468,10.291094142343,12,2.56494935746154,171,5.14749447681345,178,2913,5.18738580584075,7.97728198675515,356,0.579240037071362,751.738769814288,0.0501193182094583,5.87773578177964,0.456943742131126,6.62371824837216,0.0489037941032669,20952,9.95003711318911,NA,"A","A61",0.761078206934979,0.223873442394265,3.46410161513775
"A61Q",2022,2336,7.75662333453886,12,2.56494935746154,51,3.95124371858143,120,1909,4.79579054559674,7.55485852104068,240,0.54585152838428,286.509398997007,0.0309635297857895,5.48479693349065,0.435574909579535,5.66125555186653,0.0304938307775313,369,5.91350300563827,15.7842601750263,"A","A61",0.738817655706927,0.175964569688871,3.46410161513775
"A62B",2022,761,6.63594655568665,2,1.09861228866811,89,4.49980967033027,128,1459,4.85981240436167,7.28619171470238,256,0.553097345132743,228.051632371771,0.0423980860692581,5.54907608489522,0.44025122419358,5.43394744701232,0.0415239107459014,197,5.28826703069454,15.6719695380061,"A","A62",0.743705146635912,0.205907955332615,1.4142135623731
"A62C",2022,742,6.61069604471776,2,1.09861228866811,155,5.04985600724954,138,1562,4.93447393313069,7.35436233042148,276,0.557040998217469,276.107998319874,0.0445131444754828,5.62401750618734,0.442787224051415,5.624407315833,0.0435508864020138,90,4.51085950651685,15.5280370701121,"A","A62",0.746351792533165,0.210981384191788,1.4142135623731
"A62D",2022,135,4.91265488573605,2,1.09861228866811,61,4.12713438504509,57,858,4.06044301054642,6.75576892198425,114,0.513557929334429,107.418629447543,0.0154932404769953,4.74493212836325,0.414463123827725,4.68599993261176,0.0153744456665627,301,5.71042701737487,15.7842601750263,"A","A62",0.716629562141019,0.124471846121906,1.4142135623731
"A63B",2022,7925,8.97790377375038,7,2.07944154167984,1291,7.16394668434255,203,3255,5.31811999384422,8.08825472712243,406,0.593542260208927,1066.40383233216,0.0593698347766152,6.00881318544259,0.465959374893176,6.97298465423644,0.0576742358477027,148,5.00394630594546,15.3437084568089,"A","A63",0.770416939201707,0.243659259574955,2.64575131106459
"A63C",2022,454,6.12029741895095,7,2.07944154167984,308,5.73334127689775,57,1115,4.06044301054642,7.01750614294126,114,0.51440329218107,82.6727707242446,0.0180275951672536,4.74493212836325,0.415021494828382,4.42691360466593,0.0178670249979242,4,1.6094379124341,15.6653300502606,"A","A63",0.717219138186559,0.134266880381029,2.64575131106459
"A63D",2022,33,3.52636052461616,7,2.07944154167984,44,3.80666248977032,9,126,2.30258509299405,4.84418708645859,18,0.455207574654042,0.207672180515236,0.00315490444343921,2.94443897916644,0.375148553440528,0.188694688938439,0.00314993817507536,0,0,13.0753346609746,"A","A63",0.674690725187506,0.0561685360628102,2.64575131106459
"A63F",2022,7424,8.9126079636709,7,2.07944154167984,1321,7.18690102041163,137,1721,4.92725368515721,7.45124168498768,274,0.556544968833482,368.967068828788,0.0425101237236376,5.61677109766657,0.442468601477037,5.91341399851181,0.0416313856495553,61,4.12713438504509,14.4596540581092,"A","A63",0.746019415855567,0.206179833455257,2.64575131106459
"A63G",2022,282,5.64544689764324,7,2.07944154167984,95,4.56434819146784,68,796,4.23410650459726,6.68085467879022,136,0.519966722129784,213.286404020566,0.0214906407883192,4.91998092582813,0.418688441282854,5.36731345679245,0.0212629730096985,7,2.07944154167984,13.0753346609746,"A","A63",0.721087180672201,0.146596864865246,2.64575131106459
"A63H",2022,747,6.61740297797448,7,2.07944154167984,291,5.67675380226828,121,1800,4.80402104473326,7.49609734517596,242,0.54920913884007,364.897626066961,0.0383185282897579,5.49306144334055,0.437744567711594,5.90235358407561,0.0376026050007209,36,3.61091791264422,15.7139506289866,"A","A63",0.74108645841094,0.19575118975311,2.64575131106459
"A63J",2022,67,4.21950770517611,7,2.07944154167984,35,3.58351893845611,62,661,4.14313472639153,6.49526555593701,124,0.516956162117452,25.2654822159757,0.0216543666672218,4.8283137373023,0.416705802201617,3.26825561387857,0.0214232414964243,5,1.79175946922805,14.30490530945,"A","A63",0.718996635678813,0.147154227486749,2.64575131106459
"A63K",2022,8,2.19722457733622,7,2.07944154167984,10,2.39789527279837,6,148,1.94591014905531,5.00394630594546,12,0.437675070028011,0.278859217008037,0.00181527600414657,2.56494935746154,0.363027274119404,0.245968443831488,0.00181363038186572,0,0,13.0753346609746,"A","A63",0.661570155031204,0.0426060559562437,2.64575131106459
"B01B",2022,15,2.77258872223978,4,1.6094379124341,6,1.94591014905531,21,326,3.09104245335832,5.78996017089725,42,0.492902208201893,0.595998651224647,0.00811817142198403,3.76120011569356,0.400722016212152,0.467499653929921,0.00808539633141643,19,2.99573227355399,15.6629021160162,"B","B01",0.702069945377163,0.090100895789021,2
"B01D",2022,14540,9.58472752451349,4,1.6094379124341,2721,7.90912218321141,384,5406,5.95324333428778,8.595449689382,768,0.71921749136939,7900.11549960085,0.0905068228563464,6.64509096950564,0.541869240427371,8.9747592309681,0.0866425632711949,3253,8.08764028777898,15.1523898869494,"B","B01",0.848066914440948,0.300843518887056,2
"B01F",2022,3576,8.18227973925902,4,1.6094379124341,1277,7.15305163493748,231,3422,5.44673737166631,8.13827263853019,462,0.60916179337232,1799.02222665781,0.0598201512655157,6.13772705408623,0.475713418189413,7.49555429195125,0.0580992251111895,547,6.30627528694802,15.5558825628041,"B","B01",0.780488176318078,0.244581584068621,2
"B01J",2022,14356,9.57199290712769,4,1.6094379124341,2561,7.84854348245668,292,4468,5.68017260901707,8.40491994893345,584,0.64968814968815,3982.91822621613,0.0708018157020624,6.37161184723186,0.500586269860703,8.29002109294568,0.0684077283126624,4593,8.43250638324904,15.7215814216332,"B","B01",0.806032350273951,0.266086105804235,2
"B01L",2022,2979,7.99967857949945,4,1.6094379124341,317,5.76205138278018,182,2320,5.20948615284142,7.74975340627444,364,0.579777365491651,603.379503208986,0.0558610264911681,5.89989735358249,0.457283929193746,6.40420231719777,0.0543565729219974,2031,7.61677580869837,15.5160371517917,"B","B01",0.761431129841466,0.236349373790514,2
"B02B",2022,16,2.83321334405622,1,0.693147180559945,18,2.94443897916644,12,125,2.56494935746154,4.83628190695148,24,0.458211143695015,0.957884822799186,0.00253579345420715,3.2188758248682,0.377210440450565,0.671864718475769,0.00253258375493052,5,1.79175946922805,15.5034209849627,"B","B02",0.676912951342353,0.0503566624609609,1
"B02C",2022,840,6.73459165997295,1,0.693147180559945,338,5.82600010738045,137,1949,4.92725368515721,7.57558465155779,274,0.556049822064057,759.613397377034,0.0328897960225846,5.61677109766657,0.442150444564966,6.63412520956074,0.0323605010220102,37,3.63758615972639,15.0123224171686,"B","B02",0.745687482839867,0.181355441116567,1
"B03B",2022,131,4.88280192258637,2,1.09861228866811,77,4.35670882668959,54,759,4.00733318523247,6.63331843328038,108,0.512295081967213,71.8446354235419,0.0139762569509837,4.69134788222914,0.413628418747325,4.2883288912687,0.0138794896591341,56,4.04305126783455,14.9783745691535,"B","B03",0.715747917892335,0.118221220392042,1.4142135623731
"B03C",2022,668,6.50578406012823,2,1.09861228866811,147,4.99721227376411,101,1408,4.62497281328427,7.25063551189868,202,0.536020583190394,207.802987697759,0.028995756362223,5.31320597904179,0.429195035150274,5.34139116480342,0.028583332802809,309,5.73657229747919,15.2472310413828,"B","B03",0.732134265821778,0.17028140345388,1.4142135623731
"B03D",2022,133,4.89783979995091,2,1.09861228866811,76,4.34380542185368,33,471,3.52636052461616,6.15697898558556,66,0.485248447204969,18.2367180385114,0.0083071894736192,4.20469261939097,0.395582062775954,2.95682085056817,0.0082728746838063,48,3.89182029811063,15.0254302521505,"B","B03",0.696597765719191,0.0911437846132099,1.4142135623731
"B04B",2022,239,5.48063892334199,1,0.693147180559945,97,4.58496747867057,55,692,4.02535169073515,6.5410299991899,110,0.511456628477905,76.3819683857819,0.0145242477536574,4.70953020131233,0.413073840467699,4.34875378686278,0.0144197811845573,37,3.63758615972639,15.6143228098402,"B","B04",0.715161959613279,0.120516587047831,1
"B04C",2022,224,5.41610040220442,1,0.693147180559945,45,3.8286413964891,46,548,3.85014760171006,6.30809844150953,92,0.503626107977438,37.6605889553905,0.0131262123416285,4.53259949315326,0.407879596202682,3.65482070789566,0.0130408101428713,25,3.25809653802148,14.7788210438814,"B","B04",0.709666194754574,0.114569683344367,1
"B05B",2022,3511,8.16394095475501,2,1.09861228866811,698,6.54965074223381,292,3719,5.68017260901707,8.22147894726719,584,0.648340248962656,3042.46459162984,0.0782740732953761,6.37161184723186,0.49976887192617,8.02075181377064,0.0753616825617179,321,5.77455154554441,15.5264182526114,"B","B05",0.805195783001039,0.279775040515368,1.4142135623731
"B05C",2022,1005,6.91373735065968,2,1.09861228866811,243,5.4971682252932,177,2269,5.18178355029209,7.72753511047545,354,0.577634011090573,937.316734534545,0.0500737484965628,5.87211778947542,0.455926263388014,6.84408756208799,0.0488603983663462,97,4.58496747867057,15.7313462966974,"B","B05",0.760022375388102,0.223771643638247,1.4142135623731
"B05D",2022,1758,7.47250074473756,2,1.09861228866811,295,5.69035945432406,251,3277,5.52942908751142,8.09498875930377,502,0.622509960159363,1786.00192166536,0.0667096461622447,6.22059017009974,0.483974308350371,7.48829459051719,0.0645788136029233,650,6.47850964220857,15.7842601750263,"B","B05",0.788993003872254,0.258282105772438,1.4142135623731
"B06B",2022,619,6.42971947803914,0,0,85,4.45434729625351,133,1354,4.89783979995091,7.2115567333138,266,0.553097345132743,119.431302087917,0.0455739352611081,5.58724865840025,0.44025122419358,4.79107948320362,0.0445659549960383,269,5.59842195899838,15.5801448182516,"B","B06",0.743705146635912,0.213480526655496,0
"B07B",2022,389,5.96614673912369,1,0.693147180559945,110,4.70953020131233,78,994,4.36944785246702,6.90274273715859,156,0.527871621621622,204.130119750947,0.0209262099091405,5.05624580534831,0.423875669951344,5.32364450827463,0.0207102641996878,29,3.40119738166216,15.4437332858092,"B","B07",0.726547742148871,0.144658943412222,1
"B07C",2022,535,6.2841341610708,1,0.693147180559945,105,4.66343909411207,97,1177,4.58496747867057,7.07157336421153,194,0.536020583190394,320.737328994548,0.0288064934960896,5.27299955856375,0.429195035150274,5.77373546417644,0.0283993861998932,64,4.17438726989564,15.7484675906065,"B","B07",0.732134265821778,0.169724758052824,1
"B08B",2022,2079,7.64012317269536,0,0,209,5.34710753071747,294,3926,5.68697535633982,8.27563105457801,588,0.64968814968815,3677.77749375309,0.0778587150811381,6.37842618365159,0.500586269860703,8.21033577318692,0.0749764018205546,230,5.44241771052179,15.5425902612855,"B","B08",0.806032350273951,0.279031745651168,0
"B09B",2022,247,5.51342874616498,1,0.693147180559945,57,4.06044301054642,105,1330,4.66343909411207,7.19368581839511,210,0.538793103448276,391.880939659773,0.0270755758505494,5.35185813347607,0.430998410113329,5.97350661345021,0.0267155171878157,129,4.86753445045558,15.6288813680108,"B","B09",0.734025274393379,0.164546576538527,1
"B09C",2022,104,4.65396035015752,1,0.693147180559945,15,2.77258872223978,42,854,3.76120011569356,6.75110146893676,84,0.496425734710087,23.1765103053832,0.010839835480674,4.44265125649032,0.403079421091961,3.18538151324041,0.0107815056096023,272,5.60947179518496,15.5698041943868,"B","B09",0.704574860969427,0.104114530593352,1
"B21B",2022,330,5.80211837537706,8,2.19722457733622,465,6.14418563412565,76,882,4.34380542185368,6.78332520060396,152,0.524769101595298,69.3129336107605,0.0235995154206608,5.03043792139244,0.421842989805938,4.25295575928832,0.0233253518964491,16,2.83321334405622,15.6661723881783,"B","B21",0.724409484749681,0.153621337777865,2.82842712474619
"B21C",2022,360,5.88887795833288,8,2.19722457733622,227,5.42934562895444,102,1355,4.63472898822964,7.21229446850034,204,0.537865748709122,189.926582258428,0.030199638933507,5.32300997913841,0.430395577747572,5.25188896806983,0.0297526076673478,73,4.30406509320417,15.7402732035303,"B","B21",0.733393311061072,0.173780433114626,2.82842712474619
"B21D",2022,1677,7.42535788702715,8,2.19722457733622,481,6.1779441140506,187,2533,5.23644196282995,7.83755436088108,374,0.583566760037348,858.845394753319,0.0543906111035747,5.92692602597041,0.4596797459041,6.7567525995437,0.052962980234403,124,4.8283137373023,15.6537247624998,"B","B21",0.763915414190176,0.233217947644633,2.82842712474619
"B21F",2022,110,4.70953020131233,8,2.19722457733622,99,4.60517018598809,57,825,4.06044301054642,6.71659477352098,114,0.514827018121911,104.134489121769,0.0168717785909137,4.74493212836325,0.415301252984878,4.65524037934925,0.0167310310362159,14,2.70805020110221,15.7219055378913,"B","B21",0.717514472412864,0.129891410766508,2.82842712474619
"B21G",2022,11,2.484906649788,8,2.19722457733622,28,3.36729582998647,9,165,2.30258509299405,5.11198778835654,18,0.458883994126285,0.333158961893486,0.00276449809234346,2.94443897916644,0.377671755842359,0.287551285319631,0.00276068389543507,1,0.693147180559945,15.7842601750263,"B","B21",0.677409768254256,0.052578494580422,2.82842712474619
"B21H",2022,42,3.76120011569356,8,2.19722457733622,52,3.97029191355212,30,413,3.43398720448515,6.02586597382531,60,0.483372003093581,7.7060652686234,0.00889884769714448,4.11087386417331,0.394317876671526,2.1640199400723,0.00885948629371554,5,1.79175946922805,15.7300766383477,"B","B21",0.695249597693937,0.0943337039299554,2.82842712474619
"B21J",2022,399,5.99146454710798,8,2.19722457733622,121,4.80402104473326,80,1149,4.39444915467244,7.0475172213573,160,0.524328859060403,157.893554615681,0.0245997524843413,5.08140436498446,0.421554220770876,5.06823451020067,0.0243020509499719,39,3.68887945411394,15.6838920763503,"B","B21",0.724105557954365,0.156843082360496,2.82842712474619
"B21K",2022,130,4.87519732320115,8,2.19722457733622,112,4.72738781871234,64,1089,4.17438726989564,6.99393297522319,128,0.516528925619835,105.567108008745,0.0195266107510308,4.85981240436167,0.416424121897884,4.66877490885371,0.0193384124583101,25,3.25809653802148,15.7547739343446,"B","B21",0.718699468220086,0.139737649726302,2.82842712474619
"B21L",2022,12,2.56494935746154,8,2.19722457733622,27,3.3322045101752,6,111,1.94591014905531,4.71849887129509,12,0.423728813559322,0.198856599651039,0.00178878863478689,2.56494935746154,0.353279354937594,0.1813682689353,0.00178719065774195,0,0,15.704998127886,"B","B21",0.650944554904119,0.0422940732820438,2.82842712474619
"B22C",2022,354,5.87211778947542,2,1.09861228866811,163,5.0998664278242,67,853,4.21950770517611,6.74993119378857,134,0.518672199170125,34.7575275025293,0.0217102831643342,4.90527477843843,0.417836399910711,3.57676080648678,0.021477971323654,146,4.99043258677874,15.7625954367954,"B","B22",0.720189002394597,0.147344097826598,1.4142135623731
"B22D",2022,845,6.74051935960622,2,1.09861228866811,402,5.99893656194668,110,1629,4.70953020131233,7.39633529380081,220,0.542534722222222,174.418930229842,0.033924778917985,5.39816270151775,0.433426986898815,5.16717700016831,0.0333620257784748,274,5.61677109766657,15.7505507144501,"B","B22",0.736569563735987,0.184186804407876,1.4142135623731
"B22F",2022,4658,8.4465561118168,2,1.09861228866811,409,6.01615715969835,217,2644,5.38449506278909,7.8804263442924,434,0.600961538461538,1020.51336392435,0.0619800828016549,6.07534603108868,0.470604410279126,6.92904049681953,0.0601351682198268,1142,7.04141166379481,15.7842601750263,"B","B22",0.775217091182553,0.248957994050512,1.4142135623731
"B23B",2022,848,6.74405918631135,8,2.19722457733622,1022,6.93049476595163,119,1596,4.78749174278205,7.37588214821501,238,0.548245614035088,301.556449219347,0.0362408178005086,5.47646355193151,0.437122427978856,5.71226786905118,0.0355995664394562,128,4.85981240436167,15.6601831716744,"B","B23",0.740436097198865,0.190370212482175,2.82842712474619
"B23C",2022,309,5.73657229747919,8,2.19722457733622,436,6.07993319509559,86,931,4.46590811865458,6.83733281468559,172,0.531462585034014,167.704943005711,0.0261364003645372,5.15329159449778,0.426223216717384,5.12815128969001,0.0258006817374156,32,3.49650756146648,15.6708293438502,"B","B23",0.729014804399755,0.161667561262416,2.82842712474619
"B23D",2022,496,6.20859002609663,8,2.19722457733622,481,6.1779441140506,104,1443,4.65396035015752,7.27517231945277,208,0.538793103448276,327.582016229525,0.0293526071871231,5.34233425196481,0.430998410113329,5.79478647565002,0.0289300679180059,56,4.04305126783455,15.6945060187491,"B","B23",0.734025274393379,0.171326026006334,2.82842712474619
"B23F",2022,103,4.64439089914137,8,2.19722457733622,159,5.07517381523383,25,252,3.25809653802148,5.53338948872752,50,0.478927203065134,4.72720300584882,0.00724804677340018,3.93182563272433,0.391316962142137,1.74522727993711,0.00722190591980494,8,2.19722457733622,15.7842601750263,"B","B23",0.692045665447833,0.0851354613154835,2.82842712474619
"B23G",2022,30,3.43398720448515,8,2.19722457733622,145,4.98360662170834,19,272,2.99573227355399,5.60947179518496,38,0.47673531655225,3.53731598865723,0.00527364219662532,3.66356164612965,0.389833784072823,1.51233564530468,0.00525978524201334,2,1.09861228866811,15.5041472998033,"B","B23",0.690460220832634,0.0726198471261495,2.82842712474619
"B23H",2022,217,5.38449506278909,8,2.19722457733622,86,4.46590811865458,44,662,3.80666248977032,6.49677499018586,88,0.504846526655897,12.0157522126794,0.0148207207153371,4.48863636973214,0.408690917357047,2.56616033260272,0.0147119670557575,65,4.18965474202643,15.7403444537853,"B","B23",0.710525528504006,0.121740382434659,2.82842712474619
"B23K",2022,7382,8.90693533905917,8,2.19722457733622,782,6.6631326959908,296,4099,5.6937321388027,8.3187422526924,592,0.654450261780105,3199.66099949922,0.0791138848802889,6.38519439899773,0.503468785540282,8.07111262980026,0.076140227397986,1084,6.98933526597456,15.7502396918865,"B","B23",0.808981002113217,0.281271905600771,2.82842712474619
"B23P",2022,849,6.74523634948436,8,2.19722457733622,136,4.91998092582813,216,3296,5.37989735354046,8.10076824307173,432,0.600384245917387,1610.69661170337,0.0602802616536288,6.07073772800249,0.470243754111819,7.38504269921423,0.0585332709634832,278,5.63121178182137,15.702990599305,"B","B23",0.77484465921718,0.245520389486553,2.82842712474619
"B23Q",2022,1082,6.98749024700099,8,2.19722457733622,659,6.49223983502047,155,1987,5.04985600724954,7.59488438721652,310,0.565610859728507,561.731510854481,0.0469248212769104,5.73979291217923,0.448276073539971,6.33280262425729,0.0458571253723702,154,5.04342511691925,15.5650136082382,"B","B23",0.752071046995234,0.21662137770061,2.82842712474619
"B24B",2022,1296,7.16780918431644,2,1.09861228866811,535,6.2841341610708,158,2272,5.06890420222023,7.72885582385254,316,0.567665758401453,495.818487075998,0.0477727471803705,5.75890177387728,0.449587734920693,6.20822474223769,0.0466667180911876,194,5.27299955856375,15.6618154514926,"B","B24",0.75343596834864,0.218569776456788,1.4142135623731
"B24C",2022,282,5.64544689764324,2,1.09861228866811,70,4.26267987704132,77,1034,4.35670882668959,6.94215670569947,154,0.525210084033613,87.7546388464772,0.0240732309510175,5.04342511691925,0.422132160593376,4.48587569568227,0.0237880386608719,33,3.52636052461616,15.718058426467,"B","B24",0.724713794565561,0.155155505706428,1.4142135623731
"B24D",2022,350,5.86078622346587,2,1.09861228866811,128,4.85981240436167,55,985,4.02535169073515,6.89365635460264,110,0.51525144270404,43.364267629954,0.0174577651672031,4.70953020131233,0.415581393971582,3.79243436231726,0.0173071290379329,28,3.36729582998647,15.7842601750263,"B","B24",0.717810171775268,0.132127836458496,1.4142135623731
"B25B",2022,1914,7.55747290161475,6,1.94591014905531,268,5.59471137960184,186,2421,5.23110861685459,7.79234892411304,372,0.58411214953271,1035.23433673896,0.0526253320582031,5.92157841964382,0.460024092358599,6.94334859100495,0.051287359825234,167,5.12396397940326,15.7842601750263,"B","B25",0.764272300644679,0.229402118687259,2.44948974278318
"B25C",2022,258,5.55682806169954,6,1.94591014905531,99,4.60517018598809,37,470,3.63758615972639,6.15485809401642,74,0.499201277955272,48.9615190255317,0.0100140096628189,4.31748811353631,0.404932484926465,3.91125308962966,0.00996420171025339,3,1.38629436111989,15.7842601750263,"B","B25",0.706541773680277,0.100070023797434,2.44948974278318
"B25D",2022,156,5.05624580534831,6,1.94591014905531,222,5.40717177146012,45,649,3.8286413964891,6.47697236288968,90,0.502411575562701,52.3090893088652,0.0116437581826108,4.51085950651685,0.407071534156438,3.97610684775619,0.0115764912864164,18,2.94443897916644,15.7842601750263,"B","B25",0.708809971404678,0.107906247189914,2.44948974278318
"B25F",2022,510,6.2363695902037,6,1.94591014905531,22,3.13549421592915,116,1379,4.76217393479776,7.22983877815125,232,0.546328671328671,381.164066248739,0.0350973460172113,5.4510384535657,0.435883522220042,5.94585000919869,0.0344954764174301,9,2.30258509299405,15.7842601750263,"B","B25",0.739140494986353,0.187342856861988,2.44948974278318
